"","Id_code","PoolID","Foundation_spp","Day_Night","Before_After","Removal_Control","Group","Time_Point","Sampling_Day","Sampling_time","Wind_Speed.m.s","DO_mg_L","DO_p","Conductivity","Salinity","Temp.pool","Temp.in","date_triscal","mVolts","pH.pre","Notes","SalCal","Date_Time","PO_ug_L","NO2N_ug_L","NN_ug_L","NH4_ug_L","PO_umol_L","NN_umol_L","NH4_umol_L","Date_Run","TA_Run","TA_Raw","CRM_off","Salinity_Lab","TA_CRM","(Intercept)","TTris","mVTris","pH","pH_insitu","CO2","fCO2","pCO2","HCO3","CO3","DIC","ALK","OmegaAragonite","OmegaCalcite","TA_NormSal","DIC_Norm"
"13","D_12_1_BC","12","Mytilus","Day","Before","Control","Before_Control",1,2019-07-08,09:54:00,0.3,9.48,112.1,52.5,34.6,13.6,16.326,20190710,-51.4,7.798160518,NA,0.0342685254170563,2019-07-08 09:54:00,38.2,"9.02",70.2,170.4,1.233287,2.6580528,9.4464648,"9/8/19",1,2067.988128,0.658535281,33.23,2053.45405678775,-106.239247095171,1.45218230867397,-82.5309187237602,7.82762472408105,7.86795996204909,22.2174582007586,566.914099026952,569.007014492709,1814.8271244717,93.4034065001119,1930.44798917257,2053.45405678775,1.42809499466103,2.23166241139146,2006.94936197226,1886.72902000602
"14","D_13_1_BC","13","Mytilus","Day","Before","Control","Before_Control",1,2019-07-08,09:57:00,0.4,8.12,95.1,52.8,34.7,13.5,16.758,20190710,-39.5,7.588168728,"rubber stopper in sample",0.0344816847094377,2019-07-08 09:57:00,38.2,"-0.397",56.2,181.8,1.233287,2.1279568,10.0784466,"11/21/19",1,2010.75941,-0.569820019,33.84,2023.33550876534,-106.239247095171,1.45218230867397,-81.903575966413,7.61860356172388,7.66404540816969,36.6483754950879,932.767275052568,936.216634055683,1868.92922911025,60.052304311214,1965.62990891655,2023.33550876534,0.917511423972786,1.43383844002951,2013.81392990056,1956.37988581577
"15","D_14_1_BC","14","Mytilus","Day","Before","Control","Before_Control",1,2019-07-08,09:59:00,0.4,6.34,72.1,53,34.8,12.8,16.601,20190710,-31.8,7.455262197,NA,0.0348920057201755,2019-07-08 09:59:00,43,"14.26",117.6,312,1.388255,4.4528064,17.296344,"11/22/19",1,2121.542855,-0.799098459,33.84,2139.17919771967,-106.239247095171,1.45218230867397,-82.1315685888748,7.48567564295147,7.53606943369642,54.0207451637483,1345.9041555231,1350.9284133938,2018.86102348349,47.1291587251355,2120.01092737238,2139.17919771967,0.718596256860645,1.12437321062189,2129.11247208334,2110.03440536121
"16","D_15_1_BC","15","Mytilus","Day","Before","Removal","Before_Removal",1,2019-07-08,10:02:00,0.4,8.86,105.7,52.6,34.6,13.8,17.464,20190710,-53.9,7.833294297,NA,0.0342457254944579,2019-07-08 10:02:00,66.4,"15.42",74.4,236,2.143724,2.8170816,13.083132,"11/22/19",1,1994.328664,-0.799098459,34.51,2011.96500671967,-106.239247095171,1.45218230867397,-80.8783352564892,7.86467535028792,7.91926399315725,18.9363575764125,486.195759946724,487.985938262488,1749.14735400301,102.09737906075,1870.18109064017,2011.96500671967,1.56175526948983,2.43953391063647,2042.14448182046,1898.23380699977
"17","D_16_1_BC","16","Mytilus","Day","Before","Removal","Before_Removal",1,2019-07-08,10:05:00,0.7,7.2,85.8,52.5,34.6,14.1,17.494,20190710,-35.1,7.507082549,NA,0.0340705386927046,2019-07-08 10:05:00,41.2,"21.7",179,188.6,1.330142,6.777656,10.4554182,"11/23/19",1,1963.513133,-0.539790416,34.64,1975.42646941824,-106.239247095171,1.45218230867397,-80.834769787229,7.53851233503285,7.58432610444304,42.8858617228604,1111.34534785708,1115.42449828043,1845.09826799906,50.3847368213477,1938.36886654327,1975.42646941825,0.77127630307604,1.20402255610157,2012.61096766612,1974.8558099135
"18","D2_Ocean_1_BC","Ocean","Ocean","Day","Before","Ocean","Before_Ocean",1,2019-07-09,09:46:00,1.7,9.25,106.6,52.4,34.4,12.3,15.383,20190710,-53.6,7.843413954,NA,0.0347525714411609,2019-07-09 09:46:00,15.16,"-1.13",53.2,22.8,0.4894406,2.0143648,1.2639636,"11/26/19",1,2234.689435,0.237237901,33.56,2229.45352335356,-106.239247095171,1.45218230867397,-83.9003266408397,7.87078471344436,7.91705867660756,22.1724445819173,542.520001146801,544.556484671347,1961.51936797362,106.981740344789,2090.67355290032,2229.45352335356,1.63255387337899,2.55858403276103,2200.60177187487,2063.61777750985
"19","D_17_1_BC","17","Mytilus","Day","Before","Removal","Before_Removal",1,2019-07-09,09:52:00,1.7,9.36,110,52.5,34.6,13.6,14.628,20190710,-58,7.926047001,NA,0.0342685254170563,2019-07-09 09:52:00,16.76,"14.2",74.8,85.2,0.5410966,2.8322272,4.7232324,"11/27/19",1,2099.307015,0.547931117,34.04,2087.21401086847,-106.239247095171,1.45218230867397,-84.9967242838886,7.95262354911741,7.96819193040851,17.4209408308986,444.52326121687,446.164116664749,1792.43932672111,116.199400183282,1926.05966773529,2087.21401086847,1.77663522137343,2.77632094301564,2089.66955676361,1928.32562028557
"20","D_18_1_BC","18","Phyllospadix","Day","Before","Control","Before_Control",1,2019-07-09,09:59:00,1.8,8.79,103.5,52.4,34.5,13.4,14.14,20190710,-55.5,7.885933186,"40mL extra water",0.0342916435817423,2019-07-09 09:59:00,27,"4.44",33.4,70.8,0.871695,1.2646576,3.9249396,"11/27/19",1,2182.113965,0.547931117,33.87,2170.02096086847,-106.239247095171,1.45218230867397,-85.7053892505214,7.91142104117903,7.92257030965105,20.5659023812179,521.223692499985,523.15276389778,1894.29183415334,109.450849601319,2024.30858613588,2170.02096086847,1.67348638295294,2.61662653467896,2161.72382190045,2016.5685827183
"21","D_19_1_BC","19","Mytilus","Day","Before","Control","Before_Control",1,2019-07-09,09:55:00,1.8,8.55,99,52.5,34.6,12.9,14.046,20190710,-52,7.825221891,NA,0.0345559526414386,2019-07-09 09:55:00,30.2,"4.2",41.4,119.4,0.975007,1.5675696,6.6191778,"12/6/19",1,2170.66926,-0.023173626,34.02,2171.18070887791,-106.239247095171,1.45218230867397,-85.8418943875368,7.85080004500751,7.86788709259545,24.0044072328001,599.264114314951,601.496467152884,1927.53046815627,96.5345025721793,2048.06937796125,2171.18070887791,1.4736372626702,2.30606122612147,2172.45787400078,2049.27412465417
"22","D_20_1_BC","20","Phyllospadix","Day","Before","Control","Before_Control",1,2019-07-09,10:01:00,1.8,11.35,133,52.5,34.5,12.9,13.941,20190710,-65.2,8.057709347,"80mL extra",0.0345559526414386,2019-07-09 10:01:00,25.4,"-0.0587",25.2,53,0.820039,0.9541728,2.938161,"12/6/19",1,2194.804599,-0.023173626,34.02,2195.31604787791,-106.239247095171,1.45218230867397,-85.9943735299476,8.08285535792332,8.09895868692161,13.2426656184974,330.412687818691,331.643163237739,1808.83021995172,153.866832292113,1975.93971786233,2195.31604787791,2.34995433653447,3.67800079289384,2196.60741025901,1977.10203534343
"23","D_21_1_BC","21","Phyllospadix","Day","Before","Removal","Before_Removal",1,2019-07-09,10:03:00,1.8,10.23,121.3,52.7,34.7,13.6,14.766,20190710,-68.6,8.110534615,NA,0.0343834142953202,2019-07-09 10:03:00,17.98,"-1.19",29.6,81.2,0.5804843,1.1207744,4.5014844,"12/11/19",1,2154.454323,0.226350661,33.89,2149.45869600653,-106.239247095171,1.45218230867397,-84.7963231252916,8.13759823563788,8.15568751464068,10.8249220195502,276.371112410432,277.3910836974,1716.52598774219,171.754784351843,1899.10569411358,2149.45869600653,2.62476710331341,4.10101474480939,2142.50456493122,1892.96152863263
"24","D_22_1_BC","22","Phyllospadix","Day","Before","Removal","Before_Removal",1,2019-07-09,10:06:00,1.8,9.89,116.3,52.6,34.6,13.5,14.124,20190710,-65,8.052715352,NA,0.0343664514820402,2019-07-09 10:06:00,15.06,"-2.28",39.2,82.6,0.4862121,1.4842688,4.5790962,"12/12/19",1,2226.306083,0.032092078,35.06,2225.59780121092,-106.239247095171,1.45218230867397,-85.7286241674602,8.07842859150731,8.08806603043316,13.5653264918524,345.067212396371,346.342439735158,1834.98211992514,156.165762331509,2004.7132087485,2225.59780121092,2.38714897631295,3.73111892788441,2294.98408560161,2067.2130911389
"25","D_23_1_BC","23","Mytilus","Day","Before","Removal","Before_Removal",1,2019-07-09,10:11:00,1.8,8.88,105.5,52.5,34.5,13.7,14.641,20190710,-48.2,7.754331413,NA,0.034228448598404,2019-07-09 10:11:00,21,"8.73",78.4,108.6,0.677985,2.9685376,6.0204582,"12/12/19",1,2046.322923,0.032092078,34.16,2045.61464121092,-106.239247095171,1.45218230867397,-84.9778459138758,7.78067926157111,7.79442949296357,26.6577088547733,681.94281552468,684.457491533798,1841.26899456079,80.1285483516094,1948.05525176718,2045.61464121092,1.22601009165156,1.91579548723182,2055.24106305191,1957.22257059902
"26","D_25_1_BC","25","Mytilus","Day","Before","Control","Before_Control",1,2019-07-09,10:14:00,1.8,7.23,83.7,52.6,34.6,13,14.379,20190710,-36.8,7.556366539,NA,0.0345725861643629,2019-07-09 10:14:00,42.6,"7.8",92,246,1.375341,3.483488,13.637502,"12/13/19",1,2150.56648,-0.016058326,34.07,2150.92089207232,-106.239247095171,1.45218230867397,-85.3583176787484,7.5825148474735,7.60146882802344,46.1530273871902,1155.82232911677,1160.12505937693,2011.63438390631,54.7641509952659,2112.55156228876,2150.92089207232,0.8361800638992,1.30826060538106,2155.34925861482,2116.9009331523
"27","D_26_1_BC","26","Phyllospadix","Day","Before","Removal","Before_Removal",1,2019-07-09,10:19:00,1.9,9.78,114.4,52.6,34.6,13.1,14.891,20190710,-69.1,8.118245133,NA,0.0345308592425336,2019-07-09 10:19:00,16.4,"6.8",35.4,38,0.529474,1.3403856,2.106606,"12/16/19",1,2215.625472,-0.207713212,34.65,2220.2097649028,-106.239247095171,1.45218230867397,-84.6148003367073,8.14527222590777,8.17314101137194,10.8545735319555,272.687283641593,273.700120413132,1768.8407729545,180.298330424465,1959.99367691092,2220.2097649028,2.7535403795244,4.30724645704016,2262.65495158477,1997.46414426363
"28","D_27_1_BC","27","Phyllospadix","Day","Before","Control","Before_Control",1,2019-07-09,10:21:00,1.9,10.62,124.1,52.5,34.6,13,14.771,20190710,-67,8.082486811,NA,0.0345141421625245,2019-07-09 10:21:00,30.6,"-0.541",18.82,73.8,0.987921,0.71260048,4.0912506,"12/16/19",1,2210.413012,-0.207713212,34.12,2214.9973049028,-106.239247095171,1.45218230867397,-84.7890622137482,8.10930868864756,8.13677377831016,12.0038607315062,300.615822071375,301.733860357751,1794.62930400415,167.581863042699,1974.21502777836,2214.9973049028,2.558765367503,4.00336252111495,2222.81494244952,1981.18284552346
"29","D_28_1_BC","28","Phyllospadix","Day","Before","Removal","Before_Removal",1,2019-07-09,10:23:00,1.9,10.82,127.3,52.7,34.7,13.5,14.732,20190710,-75.3,8.228109169,"10 extra pumps (100mL)",0.0344240646923573,2019-07-09 10:23:00,20.8,"6.54",18.44,64.6,0.671528,0.69821216,3.5812302,"12/17/19",1,2178.099344,0.213123483,34.06,2173.39564479315,-106.239247095171,1.45218230867397,-84.8456973237865,8.25511536586821,8.2744464382956,7.86165216906384,200.093231202886,200.832575798386,1634.75616109708,214.185878232338,1856.80369149848,2173.39564479315,3.27244711732265,5.11400768119499,2177.23104887219,1860.08040389525
"30","D_29_1_BC","29","Phyllospadix","Day","Before","Control","Before_Control",1,2019-07-09,10:25:00,1.9,12.35,148.3,52.5,34.6,13.9,15.841,20190710,-87.1,8.4242462,NA,0.0341490172704382,2019-07-09 10:25:00,17.3,"-0.303",10.5,119,0.5585305,0.397572,6.597003,"12/17/19",1,2162.311259,0.213123483,34.61,2157.60755979315,-106.239247095171,1.45218230867397,-83.235227143467,8.45289196893352,8.48379272928165,4.12197529986977,106.160390002839,106.550610780526,1400.24405020476,301.02172963543,1705.38775514005,2157.60755979315,4.60574145889884,7.19290096972632,2196.31757777767,1735.9844178058
"31","D_30_1_BC","30","Mytilus","Day","Before","Control","Before_Control",1,2019-07-09,10:28:00,1.9,9.01,105.2,52.6,34.6,13.5,15.36,20190710,-47.4,7.735280909,NA,0.0343664514820402,2019-07-09 10:28:00,39.8,"9.92",82,172,1.284943,3.104848,9.535164,"12/17/19",1,2071.604911,0.213123483,34.61,2066.90121179315,-106.239247095171,1.45218230867397,-83.9337268339392,7.76310585687614,7.7902044972687,27.3436452068097,695.552402217248,698.123872446359,1862.92968516048,79.8525737678549,1970.12590413514,2066.90121179315,1.22062599945077,1.90784103363876,2103.9838511812,2005.47228065051
"32","D_31_1_BC","31","Mytilus","Day","Before","Control","Before_Control",1,2019-07-09,10:32:00,1.9,7.6,90.3,52.4,34.5,13.8,15.041,20190710,-32,7.468208461,NA,0.0341315075029336,2019-07-09 10:32:00,49.4,"1.226",100.6,204,1.594879,3.8091184,11.309148,"12/18/19",1,2143.189328,0.085007907,34.9,2141.31317799014,-106.239247095171,1.45218230867397,-84.3969729904062,7.49523989964932,7.51163900498202,56.0540041014996,1438.39004075084,1443.69177111585,2023.72798068628,46.100925723873,2125.88291051165,2141.31317799014,0.705536387970923,1.10226387869757,2197.99499740752,2182.15628167225
"33","D_32_1_BC","32","Mytilus","Day","Before","Removal","Before_Removal",1,2019-07-09,10:35:00,1.8,6.98,80.8,52.8,34.8,13.2,15.142,20190710,-33,7.485076243,NA,0.0346056178929473,2019-07-09 10:35:00,46.4,"8",111,234,1.498024,4.202904,12.972258,"12/18/19",1,2093.081622,0.085007907,34.21,2091.20547199014,-106.239247095171,1.45218230867397,-84.2503025772301,7.51302648517991,7.53898304646698,51.8677919407152,1308.57875595492,1313.4384906702,1970.51984355765,47.0341348119631,2069.42177031033,2091.20547199014,0.71777351159165,1.12219658808643,2104.12174108184,2082.2034930093
"34","D1_Ocean_4_BC","Ocean","Ocean","Day","Before","Ocean","Before_Ocean",4,2019-07-08,12:31:00,0,10.23,120.9,52.4,34.4,13.1,19.588,20190710,-64.6,8.001885328,NA,0.0344143160042117,2019-07-08 12:31:00,22.2,"3.34",21.8,42.4,0.716727,0.8254352,2.3505288,"8/30/19",1,2205.145584,0.232710928,32.87,2200.00958400576,-106.239247095171,1.45218230867397,-77.7939000328657,8.03634493112062,8.13589688827321,11.9443850571543,299.726068447959,300.839367950465,1783.50531476645,166.080869330263,1961.53056915386,2200.00958400576,2.53882138469343,3.97270374464102,2126.89161841969,1896.33852376728
"35","D_1_4_BC","1","Phyllospadix","Day","Before","Control","Before_Control",4,2019-07-08,12:40:00,0.4,12.37,151.4,53,34.9,14.9,20.154,20190710,-65.8,8.017993636,NA,0.0340427515043613,2019-07-08 12:40:00,22.4,"14.6",41.4,121,0.723184,1.5675696,6.707877,"8/31/19",1,2200.325296,0.048572063,32.94,2199.25329599797,-106.239247095171,1.45218230867397,-76.9719648461562,8.054532837545,8.13499245432315,11.2404600480286,298.996468625809,300.081817554491,1755.65575808223,176.915397312955,1943.81161544321,2199.25329599797,2.70946320502914,4.22049633598521,2130.68834029921,1883.21042978528
"36","D_2_4_BC","2","Phyllospadix","Day","Before","Removal","Before_Removal",4,2019-07-08,12:55:00,0.2,15.93,207.4,53.7,35.5,17,19.373,20190710,-90.8,8.454987911,NA,0.0336595274173171,2019-07-08 12:55:00,24.4,"5.46",11.84,76,0.787754,0.44830976,4.213212,"9/1/19",1,2081.262518,0.396650635,32.94,2072.50831949036,-106.239247095171,1.45218230867397,-78.1061192292306,8.49165753666451,8.52932606231369,2.98697602291099,84.8620596133093,85.161949403422,1219.81711542642,334.795569477898,1557.59966092722,2072.50831949036,5.13994752088183,7.96167663078667,2007.8948248239,1509.03920091008
"37","D_3_4_BC","3","Phyllospadix","Day","Before","Removal","Before_Removal",4,2019-07-08,12:47:00,0.2,13.32,166.3,53.3,35.2,15.9,20.173,20190710,-83.1,8.315082013,NA,0.0338359472492397,2019-07-08 12:47:00,30.2,"2.24",12.6,75.8,0.975007,0.4770864,4.2021246,"9/2/19",1,2190.783464,0.36850704,32.95,2182.65040307509,-106.239247095171,1.45218230867397,-76.9443733822914,8.35234496942844,8.41948751139872,4.68413818672968,128.616276784287,129.077173263057,1445.20365375284,293.349213975606,1743.23700591518,2182.65040307509,4.49731346237382,6.98684579129479,2115.24502298012,1689.40174543838
"38","D_4_4_BC","4","Phyllospadix","Day","Before","Control","Before_Control",4,2019-07-08,12:49:00,0.2,11.78,153.5,52.8,34.9,18.5,22.119,20190710,-84.2,8.316275821,NA,0.0327125441785492,2019-07-08 12:49:00,19.7,"4.62",20.4,170.6,0.6360145,0.7724256,9.4575522,"9/2/19",1,2058.152919,0.36850704,32.97,2050.01985807509,-106.239247095171,1.45218230867397,-74.1184266096118,8.3560050154627,8.41258978705766,4.10084974456616,121.256592346297,121.677108508612,1317.17812114048,288.505032291694,1609.78400317674,2050.01985807509,4.46516615291629,6.8976167624938,1987.91631531575,1561.01701719815
"39","D_5_4_BC","5","Phyllospadix","Day","Before","Control","Before_Control",4,2019-07-08,12:51:00,0.2,12.63,165.6,54,35.8,18,21.867,20190710,-79,8.229734353,NA,0.0334772206879618,2019-07-08 12:51:00,17.84,"-0.483",23,81.2,0.5759644,0.870872,4.5014844,"9/4/19",1,2070.19754,0.537981023,33,2058.32413742808,-106.239247095171,1.45218230867397,-74.4843765513977,8.27108119361922,8.33106980936461,5.30537218702331,155.412029359672,155.954407717532,1406.83790481722,255.803214462315,1667.94649146655,2058.32413742808,3.93198316691425,6.07358063650429,1997.78519220961,1618.88924171754
"40","D_6_4_BC","6","Phyllospadix","Day","Before","Removal","Before_Removal",4,2019-07-08,12:52:00,0.2,10.47,141.5,53.9,35.6,19.9,23.076,20190710,-78.6,8.212313988,NA,0.0328362840273272,2019-07-08 12:52:00,28.6,"24.1",121,260,0.923351,4.581544,14.41362,"9/4/19",1,1935.39909,0.537981023,33.09,1923.52568742808,-106.239247095171,1.45218230867397,-72.7286881402108,8.25511314314702,8.30409996454161,5.03847961246301,155.546975973265,156.077078369258,1306.66211845954,238.791639730363,1550.49223780236,1923.52568742808,3.69793752773573,5.68627669253029,1872.04308814692,1508.99376908471
"41","D_7_4_BC","7","Phyllospadix","Day","Before","Removal","Before_Removal",4,2019-07-08,13:04:00,0.2,11.49,141.3,53.7,35.4,14.9,18.938,20190710,-69.2,8.086439765,NA,0.0344306167049446,2019-07-08 13:04:00,38.8,"10.34",13.8,97.8,1.252658,0.5225232,5.4217386,"9/5/19",1,2274.08177,0.544759247,32.94,2262.05876999094,-106.239247095171,1.45218230867397,-78.7378185335037,8.12216474844113,8.1845245334119,10.010689817578,267.030798955985,268.000079022026,1759.46074924958,201.001407639509,1970.47284670666,2262.05876999094,3.0701749473664,4.77884572371325,2191.53576127945,1909.0404579564
"42","D_8_4_BC","8","Phyllospadix","Day","Before","Control","Before_Control",4,2019-07-08,13:06:00,1.5,9.16,119,52.6,34.9,18.4,20.509,20190710,-64,7.984249722,NA,0.0326424542990609,2019-07-08 13:06:00,80.6,"14.1",63,310,2.602171,2.385432,17.18547,"9/5/19",1,2116.81522,0.544759247,33.13,2104.79221999094,-106.239247095171,1.45218230867397,-76.4564401265769,8.02136807453558,8.05328271366569,12.0966294337027,356.663728210534,357.902512259527,1695.01360645221,161.708620255432,1868.81885614134,2104.79221999094,2.50192889855203,3.86583776487755,2050.93430142058,1820.99907952831
"43","D_9_4_BC","9","Mytilus","Day","Before","Control","Before_Control",4,2019-07-08,13:11:00,1.5,8.98,112.4,55.1,36.5,16.7,19.373,20190710,-34.2,7.479851764,NA,0.0345027789997555,2019-07-08 13:11:00,72,"21.4",242,368,2.32452,9.163088,20.400816,"9/7/19",1,2084.912519,0.267242737,33.01,2079.01439162159,-106.239247095171,1.45218230867397,-78.1061192292306,7.51890926887869,7.55465305595224,44.6042850543266,1263.12383734199,1267.61035466163,1932.3061406834,56.8404637079015,2033.75088944563,2079.01439162159,0.866690017119721,1.34179869920572,2018.47838433614,1974.53284884118
"44","D_10_4_BC","10","Mytilus","Day","Before","Removal","Before_Removal",4,2019-07-08,13:12:00,1.5,8.61,109.7,54.7,36.2,16,19.389,20190710,-35.3,7.498703174,NA,0.0345527133642292,2019-07-08 13:12:00,137.4,"28.4",446,426,4.435959,16.887344,23.616162,"9/7/19",1,2047.389211,0.267242737,33.11,2041.49108362159,-106.239247095171,1.45218230867397,-78.0828843122918,7.5370623557144,7.5828264781398,41.6521368970513,1153.48101203977,1157.61399268885,1890.62599038148,57.3931754506676,1989.6713027292,2041.49108362159,0.875095130008212,1.35743555403357,1988.05205231502,1937.58873039306
"45","D_11_4_BC","11","Mytilus","Day","Before","Removal","Before_Removal",4,2019-07-08,13:13:00,1.5,6.21,78.5,53.6,35.5,17.1,20.069,20190710,-23.5,7.291638837,NA,0.0335729836509705,2019-07-08 13:13:00,80,"26",320,460,2.5828,12.11648,25.50102,"9/8/19",1,2009.668629,0.658535281,33.23,1995.13455778775,-106.239247095171,1.45218230867397,-77.0954003423935,7.32942598948896,7.36547279404399,67.7325739732085,1929.95317886003,1936.7788108451,1901.02306540308,35.9146415180391,2004.67028089433,1995.13455778775,0.551540005175041,0.854123667775849,1949.95062809667,1959.27039512114
"46","D_12_4_BC","12","Mytilus","Day","Before","Control","Before_Control",4,2019-07-08,13:15:00,0.8,11.68,161.2,52.6,34.7,20.9,22.8,20190710,-64.2,7.969511295,NA,0.0319385689674982,2019-07-08 13:15:00,54.4,"17.56",92.4,224,1.756304,3.4986336,12.417888,"9/8/19",1,1866.018854,0.658535281,33.18,1851.48478278775,-106.239247095171,1.45218230867397,-73.1294904574049,8.00989852347567,8.03837547807372,10.2900993141027,324.945072176039,326.039011558067,1467.74429970329,147.953165159028,1625.98756417642,1851.48478278775,2.31212983553506,3.55083774003595,1806.83132626169,1586.77256998157
"47","D_13_4_BC","13","Mytilus","Day","Before","Control","Before_Control",4,2019-07-08,13:17:00,0.8,6.63,87.3,53.9,35.7,19.7,22.017,20190710,-26,7.323482492,NA,0.0328953652821815,2019-07-08 13:17:00,88.2,"38.6",218,598,2.847537,8.254352,33.151326,"11/21/19",1,1864.383986,-0.569820019,33.82,1876.96008476534,-106.239247095171,1.45218230867397,-74.2665492050966,7.36483439750765,7.39331552829362,55.8417745249706,1715.31852709962,1721.18923432109,1772.19361442143,39.5639940334722,1867.59938297987,1876.96008476534,0.611885890528139,0.94125072276811,1867.02323725775,1857.7120921288
"48","D_14_4_BC","14","Mytilus","Day","Before","Control","Before_Control",4,2019-07-08,13:19:00,0.8,6.03,73.9,56.6,37.6,15.5,20.3,20190710,-28.6,7.377942732,NA,0.0357840000213698,2019-07-08 13:19:00,111.8,"26",330,520,3.609463,12.49512,28.82724,"11/22/19",1,2190.646486,-0.799098459,33.83,2208.28282871967,-106.239247095171,1.45218230867397,-76.7599462290898,7.42111358877383,7.48306835232754,57.6692360237005,1585.72608399052,1591.44667741935,2076.86812920039,50.6914702099682,2185.22883543406,2208.28282871967,0.765141262581522,1.18669202646544,2197.24141457607,2174.30269125689
"49","D_15_4_BC","15","Mytilus","Day","Before","Removal","Before_Removal",4,2019-07-08,13:20:00,0.8,7.79,103.4,53.4,35.3,19.3,22.091,20190710,-53.9,7.799310787,NA,0.0327698389045438,2019-07-08 13:20:00,50.8,"15.24",97.4,262,1.640078,3.6879536,14.524494,"11/22/19",1,1907.811981,-0.799098459,34.55,1925.44832371967,-106.239247095171,1.45218230867397,-74.1590877142547,7.8398822326548,7.88078953649889,17.0360650511227,516.369879296078,518.143602908939,1641.72601817895,109.923440218051,1768.68552344812,1925.44832371967,1.70187104507299,2.62211077530611,1956.59528189749,1797.29661279802
"50","D_16_4_BC","16","Mytilus","Day","Before","Removal","Before_Removal",4,2019-07-08,13:23:00,0.8,6.73,90.9,52.7,34.5,19.3,21.821,20190710,-31.1,7.411739647,NA,0.032426056357449,2019-07-08 13:23:00,65,"71",494,342,2.098525,18.704816,18.959454,"11/23/19",1,1819.589228,-0.539790416,34.56,1831.50256441824,-106.239247095171,1.45218230867397,-74.5511769375967,7.45009869164508,7.48240502204102,44.7799603294179,1351.40800003456,1356.054441457,1713.24451182499,45.0030256883567,1803.02749784276,1831.50256441824,0.699975518661388,1.07984421564308,1861.66848900866,1832.72442133664
"51","D2_Ocean_4_BC","Ocean","Ocean","Day","Before","Ocean","Before_Ocean",4,2019-07-09,13:08:00,3,10.1,117.3,52.5,34.5,12.9,14.473,20190710,-66.5,8.076172521,NA,0.0345559526414386,2019-07-09 13:08:00,19.4,"10.02",65.6,74.6,0.626329,2.4838784,4.1356002,"11/26/19",1,2141.73803,0.237237901,33.55,2136.50211835356,-106.239247095171,1.45218230867397,-85.221812541733,8.10223367605253,8.12658606305441,11.9439443786675,298.008790601801,299.118552546221,1738.59145348061,157.6057740723,1908.14117193158,2136.50211835356,2.40705788717962,3.76737568043299,2108.22488443417,1882.88636230307
"52","D_17_4_BC","17","Mytilus","Day","Before","Removal","Before_Removal",4,2019-07-09,13:14:00,3,9.84,125.9,51.9,34.2,17.4,17.046,20190710,-57.5,7.898894367,NA,0.0325931609789396,2019-07-09 13:14:00,60.6,"12.1",84.6,346,1.956471,3.2032944,19.181202,"11/27/19",1,1729.158271,0.547931117,33.65,1717.06526686847,-106.239247095171,1.45218230867397,-81.4853474615149,7.92861461779642,7.92335504657322,14.4322133125476,411.870718224267,413.319421634836,1457.97844454361,97.6975544595019,1570.10821231566,1717.06526686847,1.51242472024946,2.34534545095847,1699.38959500365,1553.94533365947
"53","D_18_4_BC","18","Phyllospadix","Day","Before","Control","Before_Control",4,2019-07-09,13:20:00,3.1,9.37,115.8,52.9,34.9,16,16.223,20190710,-57,7.896435599,NA,0.0335849923491236,2019-07-09 13:20:00,36.6,"0.374",33,167,1.181631,1.249512,9.257979,"11/27/19",1,2079.196798,0.547931117,33.89,2067.10379386847,-106.239247095171,1.45218230867397,-82.6804935015536,7.92646094068656,7.9298035229008,17.7360227474449,487.630781152994,489.376692545898,1771.85449469091,116.112072148339,1905.7025895867,2067.10379386847,1.78348004806412,2.77137858519371,2060.41610512361,1899.53708120862
"54","D_19_4_BC","19","Mytilus","Day","Before","Control","Before_Control",4,2019-07-09,13:17:00,3.1,10.11,125.2,52.5,34.7,15.7,15.148,20190710,-55.9,7.885355197,NA,0.0334755788930711,2019-07-09 13:17:00,63.4,"10.98",92.4,244,2.046869,3.4986336,13.526628,"12/6/19",1,1934.627098,-0.023173626,33.8,1935.13854687791,-106.239247095171,1.45218230867397,-84.2415894833781,7.91306837134096,7.90482500415969,17.8751157811518,486.533969939866,488.282586024293,1671.58435297118,101.768650609998,1791.22811936233,1935.13854687791,1.56351527303661,2.43197946529776,1923.7553789551,1780.69148336608
"55","D_20_4_BC","20","Phyllospadix","Day","Before","Control","Before_Control",4,2019-07-09,13:24:00,3.1,17.31,213,52.6,34.7,15.5,15.66,20190710,-88.3,8.446887001,"raining harder",0.0336012904870296,2019-07-09 13:24:00,44.4,"12.94",21.8,134.4,1.433454,0.8254352,7.4507328,"12/6/19",1,2001.895571,-0.023173626,34.01,2002.40701987791,-106.239247095171,1.45218230867397,-83.498072141337,8.47547224249812,8.47801213162785,3.63963608190684,98.4734067882347,98.8280686986623,1267.97575323541,286.719128280686,1558.33451759801,2002.40701987791,4.40259114104004,6.85107286567217,2002.99596311905,1558.79285127965
