Date.Time,OceanTemp.C
7/23/19 10:00,10.51611111
7/23/19 11:00,10.39388889
7/23/19 12:00,11.15111111
7/23/19 13:00,11.24777778
7/23/19 14:00,10.19777778
7/23/19 15:00,10.61388889
7/23/19 16:00,11.05277778
7/23/19 17:00,12.14722222
7/23/19 18:00,11.92888889
7/23/19 19:00,11.49222222
7/23/19 20:00,12.24277778
7/23/19 21:00,11.90388889
7/23/19 22:00,11.58888889
7/23/19 23:00,10.63777778
7/24/19 0:00,9.682222222
7/24/19 1:00,10.88277778
7/24/19 2:00,10.44277778
7/24/19 3:00,10.39388889
7/24/19 4:00,9.977222222
7/24/19 5:00,10.02611111
7/24/19 6:00,12.26777778
7/24/19 7:00,12.38888889
7/24/19 8:00,11.44277778
7/24/19 9:00,11.15111111
7/24/19 10:00,10.85777778
7/24/19 11:00,10.66277778
7/24/19 12:00,10.88277778
7/24/19 13:00,10.785
7/24/19 14:00,10.73611111
7/24/19 15:00,10.59
7/24/19 16:00,10.565
7/24/19 17:00,10.63777778
7/24/19 18:00,11.51611111
7/24/19 19:00,11.29722222
7/24/19 20:00,11.12722222
7/24/19 21:00,10.41777778
7/24/19 22:00,10.05111111
7/24/19 23:00,9.902777778
7/25/19 0:00,9.805
7/25/19 1:00,9.78
7/25/19 2:00,9.508888889
7/25/19 3:00,9.386111111
7/25/19 4:00,9.386111111
7/25/19 5:00,9.435
7/25/19 6:00,9.187777778
7/25/19 7:00,9.361111111
7/25/19 8:00,9.485
7/25/19 9:00,9.756111111
7/25/19 10:00,10.1
7/25/19 11:00,9.977222222
7/25/19 12:00,9.828888889
7/25/19 13:00,9.533888889
7/25/19 14:00,9.508888889
7/25/19 15:00,9.46
7/25/19 16:00,9.312222222
7/25/19 17:00,9.287222222
7/25/19 18:00,9.386111111
7/25/19 19:00,9.138888889
7/25/19 20:00,9.212777778
7/25/19 21:00,9.287222222
7/25/19 22:00,9.508888889
7/25/19 23:00,9.287222222
7/26/19 0:00,9.04
7/26/19 1:00,8.965
7/26/19 2:00,8.916111111
7/26/19 3:00,8.965
7/26/19 4:00,8.841111111
7/26/19 5:00,8.717222222
7/26/19 6:00,8.692777778
7/26/19 7:00,8.642777778
7/26/19 8:00,8.767222222
7/26/19 9:00,8.941111111
7/26/19 10:00,8.916111111
7/26/19 11:00,9.582777778
7/26/19 12:00,9.46
7/26/19 13:00,8.965
7/26/19 14:00,8.841111111
7/26/19 15:00,8.592777778
7/26/19 16:00,9.015
7/26/19 17:00,9.088888889
7/26/19 18:00,9.632222222
7/26/19 19:00,9.508888889
7/26/19 20:00,9.015
7/26/19 21:00,9.187777778
7/26/19 22:00,9.41
7/26/19 23:00,9.582777778
7/27/19 0:00,9.682222222
7/27/19 1:00,9.902777778
7/27/19 2:00,9.607777778
7/27/19 3:00,9.361111111
7/27/19 4:00,9.336111111
7/27/19 5:00,9.336111111
7/27/19 6:00,9.46
7/27/19 7:00,9.582777778
7/27/19 8:00,9.657222222
7/27/19 9:00,9.632222222
7/27/19 10:00,9.805
7/27/19 11:00,9.657222222
7/27/19 12:00,10.36888889
7/27/19 13:00,10.12388889
7/27/19 14:00,10.02611111
7/27/19 15:00,9.952222222
7/27/19 16:00,10.12388889
7/27/19 17:00,9.927777778
7/27/19 18:00,9.878888889
7/27/19 19:00,9.336111111
7/27/19 20:00,9.212777778
7/27/19 21:00,9.04
7/27/19 22:00,9.015
7/27/19 23:00,9.138888889
7/28/19 0:00,9.237777778
7/28/19 1:00,9.138888889
7/28/19 2:00,9.533888889
7/28/19 3:00,9.682222222
7/28/19 4:00,9.312222222
7/28/19 5:00,9.113888889
7/28/19 6:00,9.088888889
7/28/19 7:00,8.99
7/28/19 8:00,9.04
7/28/19 9:00,9.088888889
7/28/19 10:00,8.941111111
7/28/19 11:00,8.965
7/28/19 12:00,9.805
7/28/19 13:00,10.44277778
7/28/19 14:00,10.49222222
7/28/19 15:00,10.05111111
7/28/19 16:00,9.977222222
7/28/19 17:00,9.582777778
7/28/19 18:00,9.312222222
7/28/19 19:00,9.088888889
7/28/19 20:00,8.99
7/28/19 21:00,8.866111111
7/28/19 22:00,8.717222222
7/28/19 23:00,8.692777778
7/29/19 0:00,9.04
7/29/19 1:00,9.731111111
7/29/19 2:00,10.02611111
7/29/19 3:00,9.582777778
7/29/19 4:00,9.04
7/29/19 5:00,8.841111111
7/29/19 6:00,8.567777778
7/29/19 7:00,8.418888889
7/29/19 8:00,8.493888889
7/29/19 9:00,8.295
7/29/19 10:00,8.792222222
7/29/19 11:00,8.742222222
7/29/19 12:00,9.113888889
7/29/19 13:00,9.187777778
7/29/19 14:00,9.508888889
7/29/19 15:00,9.756111111
7/29/19 16:00,9.632222222
7/29/19 17:00,9.386111111
7/29/19 18:00,8.941111111
7/29/19 19:00,8.767222222
7/29/19 20:00,8.965
7/29/19 21:00,9.015
7/29/19 22:00,8.866111111
7/29/19 23:00,8.841111111
7/30/19 0:00,9.063888889
7/30/19 1:00,9.187777778
7/30/19 2:00,9.113888889
7/30/19 3:00,9.04
7/30/19 4:00,9.138888889
7/30/19 5:00,9.187777778
7/30/19 6:00,9.361111111
7/30/19 7:00,9.138888889
7/30/19 8:00,8.965
7/30/19 9:00,8.941111111
7/30/19 10:00,8.941111111
7/30/19 11:00,8.99
7/30/19 12:00,9.237777778
7/30/19 13:00,9.187777778
7/30/19 14:00,10.63777778
7/30/19 15:00,9.952222222
7/30/19 16:00,9.902777778
7/30/19 17:00,9.952222222
7/30/19 18:00,9.657222222
7/30/19 19:00,9.46
7/30/19 20:00,9.04
7/30/19 21:00,9.138888889
7/30/19 22:00,9.04
7/30/19 23:00,9.063888889
7/31/19 0:00,9.508888889
7/31/19 1:00,9.607777778
7/31/19 2:00,9.485
7/31/19 3:00,10.00111111
7/31/19 4:00,9.682222222
7/31/19 5:00,9.731111111
7/31/19 6:00,9.435
7/31/19 7:00,9.41
7/31/19 8:00,9.015
7/31/19 9:00,8.965
7/31/19 10:00,9.312222222
7/31/19 11:00,9.312222222
7/31/19 12:00,9.312222222
7/31/19 13:00,9.706111111
7/31/19 14:00,9.657222222
7/31/19 15:00,9.632222222
7/31/19 16:00,10.22222222
7/31/19 17:00,10.17277778
7/31/19 18:00,10.05111111
7/31/19 19:00,9.977222222
7/31/19 20:00,9.262222222
7/31/19 21:00,9.015
7/31/19 22:00,9.312222222
7/31/19 23:00,9.78
8/1/19 0:00,9.878888889
8/1/19 1:00,10.51611111
8/1/19 2:00,10.27111111
8/1/19 3:00,10.66277778
8/1/19 4:00,10.68722222
8/1/19 5:00,10.17277778
8/1/19 6:00,9.805
8/1/19 7:00,9.557777778
8/1/19 8:00,9.41
8/1/19 9:00,9.262222222
8/1/19 10:00,9.508888889
8/1/19 11:00,9.731111111
8/1/19 12:00,9.828888889
8/1/19 13:00,10.02611111
8/1/19 14:00,11.34611111
8/1/19 15:00,11.005
8/1/19 16:00,11.07777778
8/1/19 17:00,10.41777778
8/1/19 18:00,10.14888889
8/1/19 19:00,10.49222222
8/1/19 20:00,11.41888889
8/1/19 21:00,11.07777778
8/1/19 22:00,10.565
8/1/19 23:00,10.66277778
8/2/19 0:00,10.44277778
8/2/19 1:00,10.88277778
8/2/19 2:00,11.005
8/2/19 3:00,11.24777778
8/2/19 4:00,11.565
8/2/19 5:00,11.49222222
8/2/19 6:00,11.34611111
8/2/19 7:00,11.63722222
8/2/19 8:00,13.23277778
8/2/19 9:00,15.55722222
8/2/19 10:00,15.055
8/2/19 11:00,14.00222222
8/2/19 12:00,12.96777778
8/2/19 13:00,12.58222222
8/2/19 14:00,11.97722222
8/2/19 15:00,12.60611111
8/2/19 16:00,14.12222222
8/2/19 17:00,14.52888889
8/2/19 18:00,14.29
8/2/19 19:00,16.24888889
8/2/19 20:00,15.53277778
8/2/19 21:00,15.485
8/2/19 22:00,14.26611111
8/2/19 23:00,14.69722222
8/3/19 0:00,15.24722222
8/3/19 1:00,14.14611111
8/3/19 2:00,13.88222222
8/3/19 3:00,12.26777778
8/3/19 4:00,11.75888889
8/3/19 5:00,11.15111111
8/3/19 6:00,11.34611111
8/3/19 7:00,11.32111111
8/3/19 8:00,11.005
8/3/19 9:00,10.76111111
8/3/19 10:00,11.32111111
8/3/19 11:00,11.32111111
8/3/19 12:00,10.93222222
8/3/19 13:00,12.46111111
8/3/19 14:00,11.44277778
8/3/19 15:00,10.95611111
8/3/19 16:00,10.63777778
8/3/19 17:00,10.32
8/3/19 18:00,10.22222222
8/3/19 19:00,9.927777778
8/3/19 20:00,9.533888889
8/3/19 21:00,9.138888889
8/3/19 22:00,8.617777778
8/3/19 23:00,8.965
8/4/19 0:00,8.941111111
8/4/19 1:00,8.965
8/4/19 2:00,9.015
8/4/19 3:00,9.287222222
8/4/19 4:00,9.212777778
8/4/19 5:00,9.212777778
8/4/19 6:00,9.162777778
8/4/19 7:00,9.138888889
8/4/19 8:00,9.04
8/4/19 9:00,8.866111111
8/4/19 10:00,8.866111111
8/4/19 11:00,8.965
8/4/19 12:00,8.891111111
8/4/19 13:00,9.386111111
8/4/19 14:00,9.063888889
8/4/19 15:00,9.706111111
8/4/19 16:00,8.965
8/4/19 17:00,9.435
8/4/19 18:00,10.46722222
8/4/19 19:00,10.22222222
8/4/19 20:00,9.756111111
8/4/19 21:00,9.632222222
8/4/19 22:00,9.756111111
8/4/19 23:00,9.878888889
8/5/19 0:00,9.485
8/5/19 1:00,9.46
8/5/19 2:00,9.262222222
8/5/19 3:00,9.977222222
8/5/19 4:00,9.706111111
8/5/19 5:00,9.828888889
8/5/19 6:00,10.24722222
8/5/19 7:00,9.902777778
8/5/19 8:00,10.49222222
8/5/19 9:00,10.41777778
8/5/19 10:00,10.1
8/5/19 11:00,10.17277778
8/5/19 12:00,9.927777778
8/5/19 13:00,10.00111111
8/5/19 14:00,10.075
8/5/19 15:00,9.853888889
8/5/19 16:00,10.00111111
8/5/19 17:00,10.05111111
8/5/19 18:00,9.78
8/5/19 19:00,9.657222222
8/5/19 20:00,10.12388889
8/5/19 21:00,10.14888889
8/5/19 22:00,10.14888889
8/5/19 23:00,10.73611111
8/6/19 0:00,10.61388889
8/6/19 1:00,10.59
8/6/19 2:00,10.565
8/6/19 3:00,10.41777778
8/6/19 4:00,10.49222222
8/6/19 5:00,10.29611111
8/6/19 6:00,10.27111111
8/6/19 7:00,10.05111111
8/6/19 8:00,9.386111111
8/6/19 9:00,9.435
8/6/19 10:00,10.36888889
8/6/19 11:00,10.41777778
8/6/19 12:00,10.32
8/6/19 13:00,10.27111111
8/6/19 14:00,10.14888889
8/6/19 15:00,9.902777778
8/6/19 16:00,10.00111111
8/6/19 17:00,10.22222222
8/6/19 18:00,10.22222222
8/6/19 19:00,9.756111111
8/6/19 20:00,10.68722222
8/6/19 21:00,10.83388889
8/6/19 22:00,11.05277778
8/6/19 23:00,10.61388889
8/7/19 0:00,10.41777778
8/7/19 1:00,10.22222222
8/7/19 2:00,9.557777778
8/7/19 3:00,9.262222222
8/7/19 4:00,9.632222222
8/7/19 5:00,9.706111111
8/7/19 6:00,9.706111111
8/7/19 7:00,9.485
8/7/19 8:00,11.27277778
8/7/19 9:00,11.46722222
8/7/19 10:00,10.85777778
8/7/19 11:00,10.61388889
8/7/19 12:00,10.46722222
8/7/19 13:00,10.05111111
8/7/19 14:00,9.731111111
8/7/19 15:00,9.533888889
8/7/19 16:00,9.632222222
8/7/19 17:00,9.682222222
8/7/19 18:00,9.607777778
8/7/19 19:00,9.557777778
8/7/19 20:00,11.32111111
8/7/19 21:00,12.17111111
8/7/19 22:00,11.34611111
8/7/19 23:00,11.24777778
8/8/19 0:00,10.63777778
8/8/19 1:00,10.22222222
8/8/19 2:00,10.075
8/8/19 3:00,9.977222222
8/8/19 4:00,9.977222222
8/8/19 5:00,10.17277778
8/8/19 6:00,9.902777778
8/8/19 7:00,10.14888889
8/8/19 8:00,10.1
8/8/19 9:00,10.51611111
8/8/19 10:00,11.51611111
8/8/19 11:00,11.07777778
8/8/19 12:00,10.83388889
8/8/19 13:00,10.76111111
8/8/19 14:00,10.61388889
8/8/19 15:00,9.902777778
8/8/19 16:00,10.63777778
8/8/19 17:00,10.24722222
8/8/19 18:00,10.90722222
8/8/19 19:00,11.54
8/8/19 20:00,11.02888889
8/8/19 21:00,11.175
8/8/19 22:00,11.85611111
8/8/19 23:00,12.72722222
8/9/19 0:00,12.07388889
8/9/19 1:00,11.75888889
8/9/19 2:00,11.29722222
8/9/19 3:00,11.07777778
8/9/19 4:00,10.81
8/9/19 5:00,11.12722222
8/9/19 6:00,10.54111111
8/9/19 7:00,10.54111111
8/9/19 8:00,10.1
8/9/19 9:00,10.73611111
8/9/19 10:00,10.41777778
8/9/19 11:00,12.70277778
8/9/19 12:00,12.55777778
8/9/19 13:00,12.26777778
8/9/19 14:00,11.92888889
8/9/19 15:00,11.73388889
8/9/19 16:00,11.005
8/9/19 17:00,10.51611111
8/9/19 18:00,10.17277778
8/9/19 19:00,10.27111111
8/9/19 20:00,10.39388889
8/9/19 21:00,10.71222222
8/9/19 22:00,10.14888889
8/9/19 23:00,10.12388889
8/10/19 0:00,11.15111111
8/10/19 1:00,10.88277778
8/10/19 2:00,11.12722222
8/10/19 3:00,11.005
8/10/19 4:00,11.41888889
8/10/19 5:00,10.68722222
8/10/19 6:00,10.345
8/10/19 7:00,10.32
8/10/19 8:00,10.22222222
8/10/19 9:00,10.19777778
8/10/19 10:00,10.29611111
8/10/19 11:00,11.51611111
8/10/19 12:00,11.90388889
8/10/19 13:00,11.73388889
8/10/19 14:00,11.44277778
8/10/19 15:00,11.27277778
8/10/19 16:00,10.98
8/10/19 17:00,10.93222222
8/10/19 18:00,10.90722222
8/10/19 19:00,11.05277778
8/10/19 20:00,11.15111111
8/10/19 21:00,10.71222222
8/10/19 22:00,11.22388889
8/10/19 23:00,13.425
8/11/19 0:00,13.64222222
8/11/19 1:00,13.305
8/11/19 2:00,12.89611111
8/11/19 3:00,12.31611111
8/11/19 4:00,12.09777778
8/11/19 5:00,11.51611111
8/11/19 6:00,12.14722222
8/11/19 7:00,11.83222222
8/11/19 8:00,11.24777778
8/11/19 9:00,11.73388889
8/11/19 10:00,12.89611111
8/11/19 11:00,12.87111111
8/11/19 12:00,12.84722222
8/11/19 13:00,12.41277778
8/11/19 14:00,12.29222222
8/11/19 15:00,11.83222222
8/11/19 16:00,12.05
8/11/19 17:00,12.195
8/11/19 18:00,12.67777778
8/11/19 19:00,12.55777778
8/11/19 20:00,12.26777778
8/11/19 21:00,12.46111111
8/11/19 22:00,11.73388889
8/11/19 23:00,14.00222222
8/12/19 0:00,13.66611111
8/12/19 1:00,13.23277778
8/12/19 2:00,13.37722222
8/12/19 3:00,12.92
8/12/19 4:00,11.49222222
8/12/19 5:00,11.68611111
8/12/19 6:00,11.73388889
8/12/19 7:00,12.025
8/12/19 8:00,12.29222222
8/12/19 9:00,13.28111111
8/12/19 10:00,12.96777778
8/12/19 11:00,13.185
8/12/19 12:00,12.99222222
8/12/19 13:00,12.70277778
8/12/19 14:00,12.67777778
8/12/19 15:00,12.79888889
8/12/19 16:00,12.43722222
8/12/19 17:00,11.97722222
8/12/19 18:00,12.17111111
8/12/19 19:00,10.98
8/12/19 20:00,11.27277778
8/12/19 21:00,11.24777778
8/12/19 22:00,11.10222222
8/12/19 23:00,12.55777778
8/13/19 0:00,12.53388889
8/13/19 1:00,12.38888889
8/13/19 2:00,12.07388889
8/13/19 3:00,12.09777778
8/13/19 4:00,11.71
8/13/19 5:00,11.78277778
8/13/19 6:00,11.565
8/13/19 7:00,11.78277778
8/13/19 8:00,11.51611111
8/13/19 9:00,11.63722222
8/13/19 10:00,12.75111111
8/13/19 11:00,12.67777778
8/13/19 12:00,12.58222222
8/13/19 13:00,12.67777778
8/13/19 14:00,12.75111111
8/13/19 15:00,12.36388889
8/13/19 16:00,12.14722222
8/13/19 17:00,11.78277778
8/13/19 18:00,11.73388889
8/13/19 19:00,11.68611111
8/13/19 20:00,11.85611111
8/13/19 21:00,12.72722222
8/13/19 22:00,12.82277778
8/13/19 23:00,12.75111111
8/14/19 0:00,12.99222222
8/14/19 1:00,12.96777778
8/14/19 2:00,12.84722222
8/14/19 3:00,12.46111111
8/14/19 4:00,12.21888889
8/14/19 5:00,12.17111111
8/14/19 6:00,11.66222222
8/14/19 7:00,11.68611111
8/14/19 8:00,11.83222222
8/14/19 9:00,12.29222222
8/14/19 10:00,12.09777778
8/14/19 11:00,12.67777778
8/14/19 12:00,12.485
8/14/19 13:00,13.23277778
8/14/19 14:00,12.58222222
8/14/19 15:00,12.58222222
8/14/19 16:00,12.84722222
8/14/19 17:00,12.65388889
8/14/19 18:00,12.21888889
8/14/19 19:00,11.54
8/14/19 20:00,12.65388889
8/14/19 21:00,12.65388889
8/14/19 22:00,12.55777778
8/14/19 23:00,12.26777778
8/15/19 0:00,12.05
8/15/19 1:00,11.73388889
8/15/19 2:00,11.41888889
8/15/19 3:00,11.37
8/15/19 4:00,11.34611111
8/15/19 5:00,11.73388889
8/15/19 6:00,11.39388889
8/15/19 7:00,11.05277778
8/15/19 8:00,10.90722222
8/15/19 9:00,10.85777778
8/15/19 10:00,11.15111111
8/15/19 11:00,11.32111111
8/15/19 12:00,11.54
8/15/19 13:00,11.58888889
8/15/19 14:00,11.63722222
8/15/19 15:00,11.92888889
8/15/19 16:00,11.61277778
8/15/19 17:00,11.54
8/15/19 18:00,11.24777778
8/15/19 19:00,10.02611111
8/15/19 20:00,10.24722222
8/15/19 21:00,10.24722222
8/15/19 22:00,10.44277778
8/15/19 23:00,10.24722222
8/16/19 0:00,10.24722222
8/16/19 1:00,10.17277778
8/16/19 2:00,10.90722222
8/16/19 3:00,10.66277778
8/16/19 4:00,10.39388889
8/16/19 5:00,10.12388889
8/16/19 6:00,10.05111111
8/16/19 7:00,10.02611111
8/16/19 8:00,9.902777778
8/16/19 9:00,9.927777778
8/16/19 10:00,9.977222222
8/16/19 11:00,10.1
8/16/19 12:00,10.24722222
8/16/19 13:00,10.85777778
8/16/19 14:00,11.175
8/16/19 15:00,11.22388889
8/16/19 16:00,11.05277778
8/16/19 17:00,10.68722222
8/16/19 18:00,10.565
8/16/19 19:00,10.41777778
8/16/19 20:00,10.22222222
8/16/19 21:00,10.075
8/16/19 22:00,10.24722222
8/16/19 23:00,10.17277778
8/17/19 0:00,10.1
8/17/19 1:00,9.927777778
8/17/19 2:00,10.02611111
8/17/19 3:00,10.05111111
8/17/19 4:00,9.977222222
8/17/19 5:00,10.36888889
8/17/19 6:00,10.32
8/17/19 7:00,10.05111111
8/17/19 8:00,9.582777778
8/17/19 9:00,9.607777778
8/17/19 10:00,9.805
8/17/19 11:00,9.952222222
8/17/19 12:00,10.22222222
8/17/19 13:00,10.49222222
8/17/19 14:00,10.83388889
8/17/19 15:00,10.68722222
8/17/19 16:00,11.15111111
8/17/19 17:00,11.22388889
8/17/19 18:00,10.85777778
8/17/19 19:00,10.41777778
8/17/19 20:00,10.00111111
8/17/19 21:00,9.902777778
8/17/19 22:00,9.828888889
8/17/19 23:00,9.805
